"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT05","WT06","WT07","WT08","WT11"
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-09-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-09-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-09-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-09-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-04",,,,,"0.05","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-05",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-06",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-16",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-17",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-18",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-19",,,,,"0.01","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-20",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-10-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-03",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-04",,,,,"0.02","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-10",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-16",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-25",,,,,"0.03","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-11-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-11",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-12",,,,,"0.01","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-14",,,,,"0.12","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-20",,,,,"0.17","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-22",,,,,"0.40",,,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-29",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,
"US1CALA0011","REDONDO BEACH 2.6 S, CA US","2015-12-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-01","6.04",,,,"0.00",,,,"48","32",,"  210","  170",,,"13.0","15.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-02","4.47",,,,"0.00",,,,"51","37",,"   40","   30",,,"8.1","11.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-03","7.38",,,,"0.00",,,,"56","39",,"  340","  340",,,"19.9","25.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-04","10.29",,,,"0.00",,,,"59","40",,"   70","   70",,,"18.1","25.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-05","19.46",,,,"0.00",,,,"58","41",,"   80","   80",,,"29.1","35.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-06","22.82",,,,"0.00",,,,"64","50",,"   90","   90",,,"31.1","40.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-07","16.78",,,,"0.00",,,,"67","54",,"   80","   70",,,"25.9","32.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-08","9.84",,,,"0.00",,,,"68","52",,"   80","   80",,,"17.0","19.9",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-09","5.82",,,,"0.00",,,,"66","48",,"  180","  170",,,"15.0","18.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-10","6.71",,,,"0.15",,,,"53","46",,"  170","  160",,,"14.1","19.0","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-01-11","15.43",,,,"0.83",,,,"47","43",,"   80","   80",,,"23.9","30.0","    1","    1",,,,,,
"USW00023187","SANDBERG, CA US","2015-01-12","10.51",,,,"0.00",,,,"54","42",,"  330","  330",,,"32.0","36.9","    1",,,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-01-13","13.87",,,,"0.00",,,,"51","42",,"   80","   80",,,"25.9","34.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-14","11.63",,,,"0.00",,,,"54","40",,"   70","   70",,,"18.1","23.9",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-15","15.88",,,,"0.00",,,,"55","43",,"   80","   70",,,"23.0","28.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-16","12.97",,,,"0.00",,,,"62","43",,"  340","  350",,,"31.1","36.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-17","12.30",,,,"0.00",,,,"63","44",,"  350","  350",,,"23.0","28.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-18","11.18",,,,"0.00",,,,"71","52",,"  340","  340",,,"28.0","30.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-19","15.43",,,,"0.00",,,,"66","50",,"  340","  350",,,"25.9","31.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-20","9.62",,,,"0.00",,,,"61","45",,"  330","  330",,,"29.1","35.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-21","14.99",,,,"0.00",,,,"56","45",,"   80","   70",,,"31.1","38.9",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-22","13.42",,,,"0.00",,,,"56","45",,"   80","   80",,,"23.0","28.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-23","12.53",,,,"0.00",,,,"58","42",,"   70","   70",,,"19.9","27.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-24","18.12",,,,"0.00",,,,"61","43",,"   70","   70",,,"33.1","45.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-25","14.54",,,,"0.00",,,,"62","45",,"   80","   70",,,"35.1","45.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-26","15.88",,,,"0.18",,,,"61","45",,"   80","   80",,,"25.1","33.1","    1","    1",,,,,,
"USW00023187","SANDBERG, CA US","2015-01-27","4.25",,,,"0.30",,,,"53","44",,"  120","  120",,,"18.1","25.1","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-01-28","17.00",,,,"0.00",,,,"55","45",,"   80","   80",,,"23.9","30.0","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-01-29","13.20",,,,"0.00",,,,"58","48",,"   80","   80",,,"23.0","29.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-01-30","10.07",,,,"0.04",,,,"57","45",,"  330","  330",,,"29.1","31.1","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-01-31","10.51",,,,"0.00",,,,"57","44",,"  320","   70",,,"21.9","27.1",,,,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-02-01","7.83",,,,"0.00",,,,"65","49",,"  320","  320",,,"18.1","21.9",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-02","11.41",,,,"0.00",,,,"71","52",,"  340","  350",,,"29.1","35.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-03","13.42",,,,"0.00",,,,"71","54",,"  330","  340",,,"25.1","30.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-04","8.50",,,,"0.00",,,,"74","58",,"  340","  350",,,"15.0","17.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-05","10.51",,,,"0.00",,,,"73","55",,"  220","  150",,,"19.9","23.9",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-06","15.88",,,,"0.00",,,,"65","50",,"  200","  200",,,"31.1","40.9",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-07","10.96",,,,"0.00",,,,"54","47",,"  190","  190",,,"19.9","25.9","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-02-08","10.29",,,,"0.01",,,,"66","47",,"  200","  220",,,"19.9","25.1","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-02-09","14.99",,,,"0.00",,,,"58","46",,"  350","  350",,,"31.1","40.0","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-02-10","19.01",,,,"0.00",,,,"62","42",,"  340","  340",,,"38.0","46.1","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-02-11","21.92",,,,"0.00",,,,"63","51",,"   80","   70",,,"33.1","38.9",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-12","19.24",,,,"0.00",,,,"66","51",,"   80","   70",,,"32.0","40.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-13","13.20",,,,"0.00",,,,"72","54",,"   70","  120",,,"21.0","25.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-14","7.61",,,,"0.00",,,,"75","56",,"  330","  330",,,"23.0","27.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-15","9.17",,,,"0.00",,,,"75","56",,"  340","  330",,,"18.1","23.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-16","10.29",,,,"0.00",,,,"74","55",,"  340","  350",,,"21.0","25.9",,,,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-02-17","9.40",,,,"0.00",,,,"69","53",,"   80","   70",,,"21.9","27.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-18","7.38",,,,"0.00",,,,"71","55",,"  190","   80",,,"14.1","18.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-19","8.72",,,,"0.00",,,,"72","52",,"  180","  180",,,"15.0","21.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-20",,,,,"0.00",,,,"66","51",,"  330","  350",,,"17.0","18.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-21",,,,,"0.00",,,,"52","42",,,,,,,,,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-22",,,,,"0.09",,,,"44","34",,,,,,,,,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-23","12.75",,,,"0.03",,,,"45","35",,"  110","  120",,,"21.0","28.0","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-02-24","15.43",,,,"0.00",,,,"53","35",,"  330","  330",,,"28.0","34.0","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-02-25","14.32",,,,"0.00",,,,"66","44",,"  330","  330",,,"36.0","42.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-26","15.88",,,,"0.00",,,,"60","44",,"  330","  340",,,"36.0","45.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-02-27","7.38",,,,"0.00",,,,"57","42",,"  300","  310",,,"17.0","23.9","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-02-28","14.09",,,,"0.01",,,,"49","35",,"  180","  180",,,"23.9","31.1","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-03-01","6.93",,,,"0.21",,,,"47","36",,"   80","  100",,,"18.1","23.0","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-03-02","10.51",,,,"0.06",,,,"48","35",,"  180","  180",,,"19.9","25.9","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-03-03","13.87",,,,"0.00",,,,"48","34",,"  350","  350",,,"25.1","31.1","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-03-04","8.95",,,,"0.00",,,,"54","37",,"   80","   80",,,"18.1","25.9",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-05","16.78",,,,"0.00",,,,"59","40",,"   80","   80",,,"29.1","34.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-06","15.88",,,,"0.00",,,,"65","44",,"   80","   80",,,"30.0","38.9",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-07","9.40",,,,"0.00",,,,"71","50",,"  350","  350",,,"19.9","29.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-08","10.07",,,,"0.00",,,,"74","51",,"  330","  330",,,"21.9","27.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-09","12.08",,,,"0.00",,,,"71","50",,"   80","   90",,,"25.9","35.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-10","8.28",,,,"0.00",,,,"73","58",,"  100","  110",,,"16.1","25.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-11","7.83",,,,"0.00",,,,"63","48",,"  350","  350",,,"23.0","30.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-12","15.88",,,,"0.00",,,,"64","46",,"  350","  350",,,"33.1","40.0","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-03-13","12.08",,,,"0.00",,,,"73","53",,"   80","   80",,,"29.1","36.9",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-14","8.28",,,,"0.00",,,,"78","57",,"   80","   80",,,"21.9","25.9",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-15","8.05",,,,"0.00",,,,"77","61",,"  340","  340",,,"19.9","28.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-16","9.17",,,,"0.00",,,,"77","54",,"  340","  340",,,"23.0","29.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-17","14.32",,,,"0.00",,,,"63","51",,"  350","  350",,,"25.9","33.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-18","16.33",,,,"0.00",,,,"64","48",,"  340","  340",,,"32.0","38.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-19","12.75",,,,"0.00",,,,"74","50",,"  340","  340",,,"25.1","32.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-20","10.51",,,,"0.00",,,,"80","54",,"  340","  340",,,"25.1","32.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-21","10.96",,,,"0.00",,,,"71","52",,"  330","  340",,,"23.0","28.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-22","9.84",,,,"0.00",,,,"68","45",,"  330","  320",,,"19.9","23.9","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-03-23","28.86",,,,"0.00",,,,"55","43",,"  320","  330",,,"51.0","62.0","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-03-24","25.28",,,,"0.00",,,,"58","39",,"  330","  340",,,"53.0","72.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-25","13.42",,,,"0.00",,,,"72","45",,"  340","  350",,,"42.9","53.0","    1",,,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-03-26","8.50",,,,"0.00",,,,"77","57",,"   80","   80",,,"25.9","33.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-27","8.50",,,,"0.00",,,,"83","61",,"  330","  330",,,"25.9","36.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-28","11.18",,,,"0.00",,,,"79","57",,"  330","  340",,,"25.1","33.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-29","11.18",,,,"0.00",,,,"82","55",,"  330","  340",,,"19.9","23.9",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-30","11.86",,,,"0.00",,,,"83","57",,"  330","  340",,,"21.9","29.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-03-31","23.49",,,,"0.00",,,,"63","49",,"  330","  320",,,"55.9","70.0",,,,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-04-01","23.94",,,,"0.00",,,,"63","42",,"  330","  360",,,"57.9","68.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-04-02","18.57",,,,"0.00",,,,"60","38",,"  330","  320",,,"42.9","53.9",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-04-03","13.65",,,,"0.00",,,,"69","45",,"   80","   80",,,"25.9","34.0",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-04-04","10.51",,,,"0.00",,,,"75","49",,"  340","  340",,,"21.0","27.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-04-05","13.20",,,,"0.00",,,,"63","40",,"  330","  320",,,"23.9","29.1",,,,,,,,
"USW00023187","SANDBERG, CA US","2015-04-06","14.32",,,,"0.00",,,,"57","35",,"  330","  330",,,"25.1","30.0","    1",,,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-04-07","14.32",,,,"0.05",,,,"49","34",,"  180","  180",,,"25.9","36.9","    1","    1",,,,,"    1",
"USW00023187","SANDBERG, CA US","2015-04-08","16.33",,,,"0.00",,,,"51","35",,"  340","  360",,,"29.1","48.1","    1","    1",,,,,,
"USW00023187","SANDBERG, CA US","2015-04-09","11.63",,,,"0.00",,,,"66","42",,"  110","  120",,,"21.0","29.1",,,,,,,,
